session_id,user_id,session_start,session_end,source,medium,device_category
session_1016,480,2023-02-26 14:18:33,2023-06-06 02:57:31,social,organic,desktop
session_1017,452,2023-08-15 13:22:47,2023-10-08 21:15:36,social,referral,mobile
session_1018,142,2022-08-01 00:07:38,2022-08-01 01:29:38,bing,cpc,desktop
session_1019,443,2023-05-13 15:40:36,2023-05-13 18:35:36,social,organic,desktop
session_1020,36,2021-07-21 23:44:46,2023-12-20 07:32:39,direct,organic,mobile
session_1021,448,2022-11-03 23:02:43,2022-11-04 01:04:43,bing,email,mobile
session_1022,404,2022-08-29 00:51:25,2022-12-23 17:27:41,social,email,tablet
session_1023,471,2022-06-16 01:41:53,2022-06-16 04:30:53,direct,organic,desktop
session_1024,459,2022-08-17 07:17:55,2022-08-17 10:01:55,direct,referral,mobile
session_1025,10,2022-12-17 04:40:02,2022-12-17 05:38:02,social,organic,tablet
session_1026,287,2023-06-28 16:08:17,2023-06-28 19:03:17,google,organic,mobile
session_1027,47,2021-02-04 05:31:51,2021-04-03 08:12:19,direct,referral,mobile
session_1028,318,2023-02-17 16:20:07,2023-02-17 17:37:07,google,cpc,desktop
session_1029,49,2021-07-26 13:36:09,2023-12-27 15:07:29,google,email,desktop
session_1030,86,2021-03-22 09:19:01,2023-08-11 12:46:11,google,cpc,mobile
session_1031,477,2022-10-04 04:59:09,2022-10-04 07:22:09,bing,referral,mobile
session_1032,281,2023-12-25 02:46:17,2023-12-25 03:45:17,direct,cpc,mobile
session_1033,105,2022-07-14 18:36:03,2022-12-17 09:09:04,direct,cpc,desktop
session_1034,190,2022-11-22 00:58:23,2022-11-22 02:30:23,direct,referral,mobile
session_1035,165,2022-12-22 12:53:25,2023-02-12 04:10:54,social,cpc,mobile
session_1036,499,2021-12-23 14:42:52,2022-10-15 19:29:07,bing,referral,mobile
session_1037,192,2021-12-04 14:53:07,2021-12-04 15:36:07,google,organic,mobile
session_1038,32,2022-09-19 07:40:38,2022-09-19 07:45:38,direct,cpc,desktop
session_1039,448,2022-11-09 03:04:19,2022-11-09 05:02:19,google,email,tablet
session_1040,21,2022-05-13 09:12:51,2023-04-06 17:06:31,social,email,tablet
session_1041,140,2023-10-05 08:28:24,2023-10-05 10:32:24,bing,organic,mobile
session_1042,21,2022-02-28 06:06:30,2023-06-30 09:37:45,direct,cpc,desktop
session_1043,308,2021-10-17 02:38:45,2022-11-14 05:32:04,social,email,tablet
session_1044,2,2021-12-22 18:14:59,2022-12-05 01:11:56,google,cpc,desktop
session_1045,20,2021-10-16 02:26:52,2022-06-26 15:58:45,direct,organic,desktop
session_1046,371,2021-12-04 17:16:33,2021-12-04 18:50:33,direct,referral,mobile
session_1047,312,2021-05-02 22:14:44,2023-01-11 10:05:44,social,referral,desktop
session_1048,304,2023-04-18 07:04:39,2023-04-18 08:42:39,direct,referral,mobile
session_1049,375,2022-02-23 17:56:54,2022-02-23 20:32:54,direct,email,desktop
session_1050,195,2022-10-23 02:10:08,2022-10-23 02:49:08,social,email,tablet
session_1051,452,2021-12-18 06:23:58,2022-02-27 18:04:47,direct,organic,tablet
session_1052,111,2021-06-26 15:35:24,2021-06-26 18:34:24,bing,cpc,tablet
session_1053,461,2021-04-05 00:24:34,2023-10-04 19:25:34,bing,referral,tablet
session_1054,482,2022-07-17 14:49:48,2022-07-17 15:02:48,bing,email,desktop
session_1055,343,2022-05-17 05:10:25,2022-05-17 07:24:25,google,email,mobile
session_1056,345,2021-02-05 13:30:40,2022-04-11 17:40:29,social,organic,desktop
session_1057,276,2022-11-10 03:44:07,2022-11-10 03:55:07,bing,email,mobile
session_1058,281,2021-08-22 06:47:03,2021-08-22 07:32:03,google,email,tablet
session_1059,291,2023-07-16 12:26:11,2023-07-16 13:36:11,bing,organic,mobile
session_1060,213,2023-05-19 09:18:38,2023-05-19 11:47:38,bing,organic,desktop
session_1061,254,2021-06-24 20:38:05,2021-12-25 01:45:48,social,email,desktop
session_1062,209,2023-03-03 22:28:08,2023-03-03 22:55:08,google,email,desktop
session_1063,72,2021-10-05 21:34:59,2023-05-14 19:16:22,bing,referral,desktop
session_1064,298,2021-05-30 02:46:21,2021-05-30 04:23:21,bing,organic,desktop
session_1065,488,2023-12-19 03:11:14,2023-12-19 03:54:14,bing,organic,mobile
session_1066,118,2021-03-17 15:09:42,2023-01-17 02:21:39,social,referral,mobile
session_1067,474,2021-08-20 13:37:07,2022-01-15 23:43:18,bing,email,mobile
session_1068,321,2022-05-23 01:38:34,2022-05-23 04:17:34,google,email,mobile
session_1069,479,2023-02-20 14:16:14,2023-02-20 14:27:14,bing,cpc,tablet
session_1070,67,2023-08-11 11:37:32,2023-08-11 13:36:32,direct,referral,tablet
session_1071,63,2021-01-30 06:19:07,2023-05-17 13:02:01,direct,referral,desktop
session_1072,87,2022-10-27 11:49:49,2022-11-12 10:17:20,bing,organic,mobile
session_1073,260,2023-10-04 10:10:15,2023-10-04 12:40:15,direct,email,mobile
session_1074,139,2023-08-06 08:23:15,2023-12-15 12:30:30,social,cpc,tablet
session_1075,441,2022-02-02 17:38:08,2023-03-12 01:17:50,google,email,desktop
session_1076,300,2022-09-16 15:45:18,2022-09-16 18:10:18,social,referral,mobile
session_1077,444,2022-01-04 00:07:17,2022-08-17 21:28:43,bing,referral,tablet
session_1078,160,2023-04-29 10:23:32,2023-04-29 13:10:32,bing,organic,desktop
session_1079,89,2023-08-22 05:36:05,2023-08-22 08:31:05,bing,referral,mobile
session_1080,118,2022-01-01 18:20:11,2023-01-11 23:07:52,google,cpc,desktop
session_1081,407,2022-09-24 22:04:54,2023-07-11 01:21:34,direct,referral,mobile
session_1082,305,2022-12-12 05:50:17,2022-12-12 06:25:17,google,cpc,desktop
session_1083,386,2021-05-31 23:30:58,2022-02-04 19:00:23,bing,organic,tablet
session_1084,324,2022-01-31 13:11:16,2022-05-14 17:41:17,google,cpc,desktop
session_1085,177,2023-12-15 02:07:15,2023-12-15 04:36:15,direct,referral,desktop
session_1086,288,2021-08-06 16:01:34,2023-08-16 04:33:19,google,cpc,desktop
session_1087,109,2021-04-25 01:44:33,2022-12-28 05:15:47,direct,cpc,desktop
session_1088,283,2022-03-20 00:07:38,2022-03-20 00:36:38,direct,email,mobile
session_1089,84,2022-11-05 14:33:53,2023-01-30 12:08:07,google,referral,tablet
session_1090,297,2021-03-03 08:22:08,2021-10-21 00:39:36,google,organic,desktop
session_1091,167,2023-09-18 22:11:26,2023-09-18 23:27:26,social,email,desktop
session_1092,73,2022-02-01 20:28:47,2023-02-20 14:18:51,google,email,mobile
session_1093,378,2023-08-10 13:23:30,2023-08-10 13:34:30,social,cpc,mobile
session_1094,43,2023-07-26 18:09:51,2023-07-26 21:08:51,bing,cpc,tablet
session_1095,215,2022-06-26 16:31:00,2022-06-26 18:46:00,direct,email,mobile
session_1096,115,2021-06-17 10:02:26,2022-04-16 00:30:58,google,email,tablet
session_1097,57,2021-05-31 15:40:24,2023-12-09 11:02:00,bing,referral,tablet
session_1098,1,2021-06-25 09:39:06,2021-06-25 12:18:06,google,cpc,mobile
session_1099,170,2022-04-12 09:12:05,2023-07-06 04:06:37,social,organic,mobile
session_1100,71,2023-02-22 15:43:53,2023-02-22 18:20:53,google,organic,mobile
session_1101,76,2023-04-17 23:17:57,2023-04-17 23:46:57,google,email,mobile
session_1102,330,2022-04-03 10:47:23,2023-02-11 19:09:14,social,email,tablet
session_1103,410,2023-12-23 09:55:03,2023-12-23 12:15:03,google,cpc,tablet
session_1104,192,2023-04-02 20:19:36,2023-04-02 20:26:36,bing,email,desktop
session_1105,210,2023-05-19 16:10:29,2023-05-19 16:12:29,social,cpc,mobile
session_1106,453,2022-07-16 14:04:43,2022-07-16 14:27:43,bing,referral,mobile
session_1107,488,2021-05-16 16:06:07,2022-12-21 00:43:13,google,organic,mobile
session_1108,333,2021-05-01 22:13:43,2023-06-26 09:53:46,social,email,mobile
session_1109,474,2021-10-06 06:00:49,2023-05-26 19:29:54,direct,organic,tablet
session_1110,480,2023-08-14 01:50:45,2023-08-14 04:42:45,bing,email,desktop
session_1111,358,2021-09-01 09:37:06,2022-02-18 21:38:12,google,referral,desktop
session_1112,433,2021-01-01 02:48:13,2023-12-25 07:24:53,direct,referral,mobile
session_1113,3,2021-03-19 22:13:36,2021-07-09 08:32:25,bing,email,mobile
session_1114,363,2021-02-24 18:09:38,2023-08-21 09:45:32,google,cpc,desktop
session_1115,182,2021-09-22 03:18:32,2022-02-25 21:29:38,direct,cpc,tablet
session_1116,14,2023-11-03 16:05:25,2023-11-03 18:08:25,social,email,mobile
session_1117,437,2021-05-31 13:31:01,2021-07-27 12:42:20,social,organic,tablet
session_1118,284,2023-07-15 20:29:42,2023-07-15 21:32:42,direct,referral,mobile
session_1119,288,2021-11-17 05:05:05,2021-11-19 08:05:57,direct,email,tablet
session_1120,274,2022-09-25 17:50:53,2022-09-25 19:40:53,direct,organic,desktop
session_1121,406,2021-09-18 09:12:38,2023-01-13 23:44:26,bing,cpc,tablet
session_1122,387,2021-10-27 01:08:05,2021-11-17 08:04:36,social,referral,tablet
session_1123,491,2022-11-10 09:27:33,2023-08-01 04:12:37,direct,referral,tablet
session_1124,112,2022-11-03 13:47:56,2023-05-13 13:06:57,google,cpc,desktop
session_1125,366,2023-11-29 02:06:17,2023-11-29 02:25:17,google,email,mobile
session_1126,364,2022-12-02 01:10:06,2022-12-02 03:56:06,google,email,desktop
session_1127,8,2023-11-08 17:08:49,2023-11-08 18:37:49,bing,email,mobile
session_1128,487,2021-05-18 22:05:33,2021-11-25 03:05:09,social,cpc,desktop
session_1129,466,2023-11-10 17:05:45,2023-11-10 19:29:45,bing,cpc,tablet
session_1130,214,2021-01-07 07:24:48,2023-05-27 23:07:26,direct,cpc,desktop
session_1131,306,2022-07-04 20:02:11,2023-10-13 06:59:03,bing,email,mobile
session_1132,79,2022-09-02 09:50:00,2022-09-02 11:56:00,bing,cpc,tablet
session_1133,249,2023-05-16 19:40:56,2023-05-16 21:13:56,bing,cpc,tablet
session_1134,332,2023-11-24 03:27:09,2023-11-24 05:47:09,google,email,tablet
session_1135,43,2021-06-14 08:22:49,2022-05-09 09:17:08,bing,organic,tablet
session_1136,216,2023-07-31 12:48:45,2023-07-31 15:16:45,social,cpc,mobile
session_1137,80,2021-02-28 01:12:51,2021-10-14 23:51:24,social,referral,desktop
session_1138,222,2021-01-26 07:02:59,2021-11-03 16:35:24,direct,organic,tablet
session_1139,442,2023-07-24 12:43:08,2023-07-24 13:43:08,bing,email,tablet
session_1140,32,2022-02-18 21:06:54,2022-02-18 23:05:54,direct,organic,mobile
session_1141,45,2022-12-21 14:03:25,2023-05-12 07:13:28,google,cpc,tablet
session_1142,54,2022-02-19 02:24:50,2022-08-12 09:05:16,bing,referral,desktop
session_1143,84,2022-05-27 10:13:14,2022-07-12 10:47:26,direct,organic,tablet
session_1144,357,2021-10-02 00:46:51,2022-07-06 00:29:41,social,email,mobile
session_1145,115,2023-08-29 03:39:19,2023-08-29 05:16:19,bing,organic,desktop
session_1146,451,2023-05-04 19:09:15,2023-05-04 21:30:15,social,referral,tablet
session_1147,320,2022-02-25 20:13:28,2023-02-14 22:17:10,social,cpc,tablet
session_1148,132,2021-02-08 20:11:41,2022-08-12 14:02:48,google,email,tablet
session_1149,49,2021-01-07 21:45:03,2023-05-09 07:49:25,google,referral,mobile
session_1150,37,2022-08-10 15:15:04,2022-08-10 16:34:04,direct,email,desktop
session_1151,355,2022-10-09 18:43:13,2022-10-09 19:44:13,social,email,mobile
session_1152,344,2022-03-19 14:22:17,2022-11-09 02:25:33,social,referral,mobile
session_1153,84,2022-02-15 19:31:28,2022-05-01 12:32:32,social,referral,tablet
session_1154,431,2021-01-17 13:37:46,2023-12-20 00:12:15,direct,email,mobile
session_1155,117,2022-12-22 13:31:14,2022-12-22 14:40:14,google,referral,tablet
session_1156,352,2022-03-05 00:06:58,2022-03-05 01:40:58,google,email,desktop
session_1157,250,2023-10-28 11:00:14,2023-10-28 11:12:14,direct,cpc,desktop
session_1158,475,2023-03-03 20:12:35,2023-03-03 20:40:35,direct,referral,desktop
session_1159,288,2023-10-25 01:54:25,2023-10-25 04:14:25,bing,cpc,tablet
session_1160,428,2022-11-15 08:03:15,2022-11-15 10:16:15,bing,referral,mobile
session_1161,432,2023-08-06 19:06:49,2023-08-06 21:33:49,social,cpc,mobile
session_1162,60,2022-02-07 20:09:09,2023-02-05 17:10:25,bing,referral,desktop
session_1163,174,2023-05-23 23:29:18,2023-05-24 01:54:18,social,email,tablet
session_1164,295,2021-03-23 18:27:43,2023-07-30 10:13:38,social,cpc,desktop
session_1165,423,2023-04-06 16:12:30,2023-04-06 17:40:30,google,email,desktop
session_1166,23,2021-09-14 08:15:56,2021-09-14 09:29:56,social,referral,desktop
session_1167,319,2022-12-27 06:58:30,2023-08-16 08:39:31,social,organic,desktop
session_1168,392,2023-06-22 17:35:13,2023-06-22 18:40:13,direct,cpc,mobile
session_1169,77,2022-12-08 11:00:37,2023-04-26 09:19:58,social,cpc,tablet
session_1170,180,2023-10-16 08:15:54,2023-10-16 11:05:54,bing,email,desktop
session_1171,484,2021-09-25 09:39:17,2022-06-16 04:25:40,direct,referral,tablet
session_1172,82,2023-09-02 01:17:51,2023-09-02 01:34:51,bing,organic,desktop
session_1173,387,2021-03-05 18:04:56,2021-03-05 18:57:56,google,cpc,tablet
session_1174,473,2023-09-28 05:05:47,2023-09-28 07:22:47,google,cpc,mobile
session_1175,485,2023-03-29 23:38:40,2023-03-30 02:30:40,direct,email,tablet
session_1176,453,2022-10-15 20:07:11,2023-01-06 01:12:40,direct,email,mobile
session_1177,500,2023-10-06 13:43:32,2023-10-06 13:51:32,social,cpc,mobile
session_1178,139,2021-07-01 13:29:20,2023-12-30 10:15:42,bing,email,mobile
session_1179,107,2023-04-08 21:21:43,2023-04-08 23:05:43,social,email,tablet
session_1180,375,2021-03-15 22:45:53,2021-05-14 04:32:41,bing,email,mobile
session_1181,312,2022-07-09 11:38:54,2022-07-27 12:18:39,direct,organic,desktop
session_1182,151,2023-01-29 04:07:01,2023-05-29 21:15:38,bing,organic,tablet
session_1183,386,2021-12-12 12:34:12,2021-12-22 23:35:14,direct,email,mobile
session_1184,46,2022-01-30 16:46:24,2022-01-30 19:08:24,direct,referral,desktop
session_1185,228,2022-05-27 06:24:24,2023-10-15 07:32:44,social,cpc,desktop
session_1186,219,2023-12-10 16:33:03,2023-12-10 16:37:03,direct,referral,desktop
session_1187,414,2021-09-01 13:12:47,2022-12-27 11:28:21,social,email,tablet
session_1188,125,2021-04-08 04:53:42,2022-04-04 23:11:32,bing,cpc,tablet
session_1189,482,2023-12-25 09:53:51,2023-12-25 10:33:51,bing,cpc,mobile
session_1190,273,2022-07-20 11:12:05,2023-06-14 12:12:28,direct,organic,mobile
session_1191,214,2021-03-09 23:02:07,2023-11-27 23:44:50,google,organic,mobile
session_1192,19,2021-02-02 20:51:04,2022-03-05 09:58:51,google,cpc,desktop
session_1193,160,2023-06-25 11:43:35,2023-06-25 13:55:35,google,referral,desktop
session_1194,341,2022-11-05 14:25:36,2022-11-05 16:12:36,direct,cpc,tablet
session_1195,234,2023-04-03 10:03:32,2023-04-03 12:04:32,direct,referral,mobile
session_1196,108,2023-03-29 20:25:35,2023-03-29 20:27:35,direct,email,tablet
session_1197,56,2021-07-14 17:56:39,2021-07-14 18:51:39,google,organic,tablet
session_1198,46,2023-04-02 18:52:52,2023-04-02 19:52:52,social,organic,desktop
session_1199,497,2023-01-01 04:54:13,2023-01-01 07:09:13,google,cpc,desktop
session_1200,210,2023-12-03 11:32:42,2023-12-03 13:28:42,social,cpc,desktop
session_1201,374,2021-05-25 18:47:34,2022-08-11 09:38:43,google,organic,mobile
session_1202,122,2022-09-02 12:24:47,2023-04-01 06:51:32,social,cpc,mobile
session_1203,232,2021-02-17 01:44:37,2021-04-22 17:08:25,bing,cpc,desktop
session_1204,446,2021-08-14 20:06:34,2023-05-13 01:35:38,google,organic,desktop
session_1205,30,2022-11-18 10:02:40,2022-11-18 12:05:40,social,cpc,desktop
session_1206,246,2021-11-28 22:06:37,2021-12-27 04:23:35,google,referral,mobile
session_1207,313,2021-05-05 18:08:22,2022-07-08 17:19:15,bing,email,desktop
session_1208,40,2022-08-19 10:47:08,2023-05-26 01:52:08,bing,referral,mobile
session_1209,426,2023-01-27 21:16:37,2023-04-28 20:50:45,direct,organic,desktop
session_1210,337,2023-09-09 07:08:29,2023-11-01 04:45:31,google,cpc,tablet
session_1211,67,2021-11-15 21:53:14,2022-08-04 19:35:06,direct,cpc,tablet
session_1212,409,2022-09-22 02:27:31,2023-11-04 02:32:59,social,organic,tablet
session_1213,8,2021-10-14 05:51:33,2021-10-14 07:03:33,google,email,desktop
session_1214,466,2023-09-29 07:01:50,2023-09-29 09:27:50,bing,cpc,desktop
session_1215,228,2022-12-18 08:44:04,2022-12-18 08:45:04,google,cpc,desktop
session_1216,432,2022-05-31 09:34:57,2023-11-08 19:30:09,bing,referral,desktop
session_1217,393,2022-09-24 12:12:54,2022-09-24 13:03:54,bing,email,tablet
session_1218,318,2021-01-28 16:04:06,2021-06-28 11:59:28,direct,organic,tablet
session_1219,84,2023-08-05 22:10:22,2023-08-05 23:49:22,direct,organic,mobile
session_1220,227,2021-02-16 18:32:27,2021-02-16 19:41:27,google,organic,desktop
session_1221,60,2023-10-28 12:02:46,2023-10-28 14:32:46,direct,referral,desktop
session_1222,243,2023-07-21 01:59:26,2023-07-21 02:13:26,social,cpc,tablet
session_1223,185,2021-07-29 10:20:07,2023-03-02 14:08:03,bing,referral,desktop
session_1224,364,2022-05-31 11:00:19,2023-02-16 00:09:59,direct,referral,tablet
session_1225,59,2021-11-10 17:01:55,2021-11-10 18:27:55,google,organic,mobile
session_1226,244,2022-07-16 01:13:41,2022-07-29 06:08:12,google,email,mobile
session_1227,38,2021-07-12 00:45:10,2023-09-08 09:35:41,bing,organic,desktop
session_1228,497,2022-10-08 06:27:32,2023-04-05 01:46:28,social,cpc,mobile
session_1229,376,2021-10-23 10:47:54,2021-10-23 12:04:54,bing,cpc,desktop
session_1230,371,2021-09-26 07:29:17,2023-04-12 08:56:56,direct,referral,desktop
session_1231,469,2021-03-17 06:02:40,2021-03-17 08:11:40,bing,organic,desktop
session_1232,288,2023-05-27 08:44:23,2023-05-27 11:32:23,bing,email,tablet
session_1233,252,2021-07-10 08:00:51,2023-08-03 01:36:34,google,organic,desktop
session_1234,443,2023-06-23 03:26:21,2023-06-23 05:30:21,direct,organic,tablet
session_1235,345,2022-04-17 01:38:33,2022-04-17 01:54:33,bing,email,mobile
session_1236,41,2023-09-22 21:41:34,2023-09-22 23:22:34,google,referral,desktop
session_1237,159,2021-07-18 19:14:28,2021-07-18 20:16:28,direct,organic,mobile
session_1238,394,2022-07-03 15:14:54,2022-07-03 15:18:54,bing,referral,mobile
session_1239,224,2021-12-22 18:36:21,2022-03-14 17:46:57,direct,organic,mobile
session_1240,469,2022-11-24 19:22:31,2022-11-24 19:51:31,bing,cpc,mobile
session_1241,1,2021-04-22 07:49:49,2021-04-22 10:29:49,social,cpc,mobile
session_1242,385,2023-03-15 16:48:19,2023-03-15 18:47:19,direct,organic,tablet
session_1243,467,2022-12-27 23:46:03,2022-12-28 00:35:03,direct,cpc,mobile
session_1244,41,2022-12-15 20:28:05,2022-12-15 22:55:05,direct,referral,desktop
session_1245,346,2023-02-21 12:38:40,2023-06-16 13:42:54,bing,cpc,desktop
session_1246,111,2021-11-08 04:57:50,2023-01-12 22:29:02,google,email,desktop
session_1247,204,2021-01-17 06:12:55,2023-08-23 12:39:00,google,referral,tablet
session_1248,52,2021-02-24 07:17:23,2022-10-28 13:20:16,direct,email,mobile
session_1249,181,2021-12-25 11:51:11,2021-12-25 14:06:11,direct,organic,desktop
session_1250,499,2023-07-16 15:45:39,2023-07-16 18:37:39,direct,email,mobile
session_1251,444,2023-01-20 09:38:59,2023-01-20 11:36:59,social,email,mobile
session_1252,367,2021-07-19 12:34:30,2022-09-26 08:39:32,direct,referral,tablet
session_1253,133,2023-11-25 06:43:21,2023-11-25 08:25:21,bing,referral,tablet
session_1254,465,2021-10-15 11:52:13,2022-04-06 08:46:43,google,cpc,desktop
session_1255,6,2022-04-06 13:29:57,2022-04-12 04:29:12,google,cpc,desktop
session_1256,318,2022-04-24 10:42:46,2022-04-24 11:31:46,direct,cpc,desktop
session_1257,36,2022-04-29 11:08:29,2022-04-29 12:55:29,social,organic,desktop
session_1258,42,2023-01-09 15:58:25,2023-01-09 17:16:25,bing,email,tablet
session_1259,394,2023-11-26 19:14:40,2023-11-26 21:54:40,google,cpc,mobile
session_1260,124,2023-06-15 12:04:07,2023-06-15 12:12:07,google,cpc,desktop
session_1261,324,2022-06-04 12:16:13,2022-06-04 13:44:13,bing,organic,mobile
session_1262,418,2023-05-22 05:46:11,2023-05-22 06:13:11,social,email,desktop
session_1263,19,2022-03-08 05:59:39,2022-03-08 07:23:39,social,referral,mobile
session_1264,70,2021-10-11 05:13:05,2021-10-11 07:33:05,bing,cpc,mobile
session_1265,13,2023-06-17 06:00:19,2023-06-17 07:05:19,google,email,mobile
session_1266,15,2021-06-24 13:36:29,2022-03-29 02:57:39,social,organic,tablet
